take_uid,object_name,src_camera,dest_camera,frame,experiment,vlm_model,vlm_output,iou,ba,ca,le,obj_rel_area,obj_dist_center,obj_size_cat,obj_is_peripheral
05e5f359-526d-4914-a86b-5a56cfcc0274,oyster sauce bottle_0,aria01_214-1,cam01,2340,EXP-C,qwen3-vl:235b-cloud,red bottle,0.0,0.0,0.0,1.0,0.00014130015432098765,0.14701818439621248,small,False
8acb2112-465c-4088-b502-65fd9704dd77,salt container _0,aria01_214-1,gp02,13650,EXP-A,qwen3-vl:235b-cloud,white container,0.0,0.0,0.0,1.0,0.0024813126929012345,0.363642285325369,small,False
8acb2112-465c-4088-b502-65fd9704dd77,salt container _0,aria01_214-1,gp02,13650,EXP-B,qwen3-vl:235b-cloud,orange bottle,0.0,0.0,0.0,1.0,0.0024813126929012345,0.363642285325369,small,False
8acb2112-465c-4088-b502-65fd9704dd77,salt container _0,aria01_214-1,gp02,13650,EXP-C,qwen3-vl:235b-cloud,red bottle,0.0,0.0,0.0,1.0,0.0024813126929012345,0.363642285325369,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,8370,EXP-A,qwen3-vl:235b-cloud,red bell pepper,0.0,0.0,0.0,1.0,0.0023075810185185187,0.22859641325517943,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,8370,EXP-B,qwen3-vl:235b-cloud,red bottle,0.0,0.0,0.0,1.0,0.0023075810185185187,0.22859641325517943,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,8370,EXP-C,qwen3-vl:235b-cloud,yellow bottle,0.0,0.0,0.0,1.0,0.0023075810185185187,0.22859641325517943,small,False
b68f9254-913a-4aee-9ae8-29d1121dd892,black kitchen knife_0,aria01_214-1,cam02,1620,EXP-A,qwen3-vl:235b-cloud,silver knife,0.0,0.0,0.0,1.0,4.72608024691358e-05,0.3618863763825757,small,False
b68f9254-913a-4aee-9ae8-29d1121dd892,black kitchen knife_0,aria01_214-1,cam02,1620,EXP-B,qwen3-vl:235b-cloud,brown cutting board,0.0,0.0,0.0,1.0,4.72608024691358e-05,0.3618863763825757,small,False
b68f9254-913a-4aee-9ae8-29d1121dd892,black kitchen knife_0,aria01_214-1,cam02,1620,EXP-C,qwen3-vl:235b-cloud,silver knife,0.0,0.0,0.0,1.0,4.72608024691358e-05,0.3618863763825757,small,False
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Big Knife_0,aria01_214-1,gp01,12990,EXP-A,qwen3-vl:235b-cloud,silver knife,0.0,0.0,0.0,1.0,0.00010006751543209877,0.17899950560421105,small,False
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Big Knife_0,aria01_214-1,gp01,12990,EXP-B,qwen3-vl:235b-cloud,silver knife,0.0,0.0,0.0,1.0,0.00010006751543209877,0.17899950560421105,small,False
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Big Knife_0,aria01_214-1,gp01,12990,EXP-C,qwen3-vl:235b-cloud,black knife,0.0,0.0,0.0,1.0,0.00010006751543209877,0.17899950560421105,small,False
0827f0fc-4f33-4a6e-b7b3-89165585d79f,CPR dummy,aria02_214-1,cam01,1230,EXP-A,qwen3-vl:235b-cloud,beige mannequin,0.9682906341873162,0.9894165608136376,0.32587064676616917,0.00042343413496051687,0.013207103587962963,0.27123520132054607,medium,False
0827f0fc-4f33-4a6e-b7b3-89165585d79f,CPR dummy,aria02_214-1,cam01,1230,EXP-B,qwen3-vl:235b-cloud,beige mannequin,0.9682906341873162,0.9894165608136376,0.32587064676616917,0.00042343413496051687,0.013207103587962963,0.27123520132054607,medium,False
0827f0fc-4f33-4a6e-b7b3-89165585d79f,CPR dummy,aria02_214-1,cam01,1230,EXP-C,qwen3-vl:235b-cloud,peach mannequin,0.9693984489624816,0.9908899725925454,0.3283582089552239,0.00040941313711414216,0.013207103587962963,0.27123520132054607,medium,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,12870,EXP-A,qwen3-vl:235b-cloud,purple onion,0.0,0.0,0.0,1.0,0.0017139274691358025,0.2547711945996308,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,12870,EXP-B,qwen3-vl:235b-cloud,red red pepper,0.0,0.0,0.0,1.0,0.0017139274691358025,0.2547711945996308,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,12870,EXP-C,qwen3-vl:235b-cloud,red pepper,0.0,0.0,0.0,1.0,0.0017139274691358025,0.2547711945996308,small,False
726a93e4-ec22-4373-8cac-c333e459abd5,Chopped Celery_0,aria05_214-1,cam01,21120,EXP-A,qwen3-vl:235b-cloud,white cutting board,0.0,0.0,0.0,1.0,3.966531635802469e-05,0.08597271090090924,small,False
726a93e4-ec22-4373-8cac-c333e459abd5,Chopped Celery_0,aria05_214-1,cam01,21120,EXP-B,qwen3-vl:235b-cloud,green greens,0.0,0.0,0.0,1.0,3.966531635802469e-05,0.08597271090090924,small,False
726a93e4-ec22-4373-8cac-c333e459abd5,Chopped Celery_0,aria05_214-1,cam01,21120,EXP-C,qwen3-vl:235b-cloud,blue bottle,0.0,0.0,0.0,1.0,3.966531635802469e-05,0.08597271090090924,small,False
8ee393cb-d4b3-47ae-a3d0-0e9f8bb912d1,bicycle pedal_0,aria03_214-1,cam04,4230,EXP-A,qwen3-vl:235b-cloud,orange glove,0.0,0.0,0.0,1.0,0.0012052710262345679,0.20388832327869946,small,False
8ee393cb-d4b3-47ae-a3d0-0e9f8bb912d1,bicycle pedal_0,aria03_214-1,cam04,4230,EXP-B,qwen3-vl:235b-cloud,black glove,0.02716914986853637,0.536419102232163,0.012295081967213115,0.0031126615218951903,0.0012052710262345679,0.20388832327869946,small,False
8ee393cb-d4b3-47ae-a3d0-0e9f8bb912d1,bicycle pedal_0,aria03_214-1,cam04,4230,EXP-C,qwen3-vl:235b-cloud,black glove,0.02716914986853637,0.536419102232163,0.012295081967213115,0.0031126615218951903,0.0012052710262345679,0.20388832327869946,small,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,covid test kit_1,aria01_214-1,cam01,8100,EXP-A,qwen3-vl:235b-cloud,black phone,0.0,0.0,0.0,1.0,0.00695240162037037,0.3510704029349468,medium,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,covid test kit_1,aria01_214-1,cam01,8100,EXP-B,qwen3-vl:235b-cloud,blue box,0.9377478191911182,0.9771372302392702,0.21806853582554517,0.00044025933237616655,0.00695240162037037,0.3510704029349468,medium,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,covid test kit_1,aria01_214-1,cam01,8100,EXP-C,qwen3-vl:235b-cloud,red chair,0.0,0.0,0.0,1.0,0.00695240162037037,0.3510704029349468,medium,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,11400,EXP-A,qwen3-vl:235b-cloud,red pepper,0.0,0.0,0.0,1.0,0.00044126157407407406,0.03202836017346189,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,11400,EXP-B,qwen3-vl:235b-cloud,red tomato,0.0,0.0,0.0,1.0,0.00044126157407407406,0.03202836017346189,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,11400,EXP-C,qwen3-vl:235b-cloud,red pepper,0.0,0.0,0.0,1.0,0.00044126157407407406,0.03202836017346189,small,False
5d4abe32-590d-470d-8fd1-4585833afaad,wooden chopping board_0,aria02_214-1,cam01,5130,EXP-A,qwen3-vl:235b-cloud,orange cutting board,0.9449476365694877,0.986436833370238,0.3167420814479638,0.001090833632447954,0.019238642939814816,0.16399155158859433,medium,False
5d4abe32-590d-470d-8fd1-4585833afaad,wooden chopping board_0,aria02_214-1,cam01,5130,EXP-B,qwen3-vl:235b-cloud,yellow cutting board,0.9461298554011908,0.9862352977588317,0.3265073947667804,0.0010655958363244796,0.019238642939814816,0.16399155158859433,medium,False
5d4abe32-590d-470d-8fd1-4585833afaad,wooden chopping board_0,aria02_214-1,cam01,5130,EXP-C,qwen3-vl:235b-cloud,yellow cutting board,0.9461298554011908,0.9862352977588317,0.3265073947667804,0.0010655958363244796,0.019238642939814816,0.16399155158859433,medium,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,10230,EXP-A,qwen3-vl:235b-cloud,white spoon,0.0,0.0,0.0,1.0,0.0006901041666666667,0.2847194383112812,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,10230,EXP-B,qwen3-vl:235b-cloud,silver spoon,0.0,0.0,0.0,1.0,0.0006901041666666667,0.2847194383112812,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Big Stainless Steel Spoon_0,aria03_214-1,cam03,10230,EXP-C,qwen3-vl:235b-cloud,silver spoon,0.0,0.0,0.0,1.0,0.0006901041666666667,0.2847194383112812,small,False
05e5f359-526d-4914-a86b-5a56cfcc0274,oyster sauce bottle_0,aria01_214-1,cam01,8430,EXP-A,qwen3-vl:235b-cloud,brown ground_meat,0.0,0.0,0.0,1.0,0.0001310522762345679,0.1464574953433223,small,False
05e5f359-526d-4914-a86b-5a56cfcc0274,oyster sauce bottle_0,aria01_214-1,cam01,8430,EXP-B,qwen3-vl:235b-cloud,white bottle,0.0,0.0,0.0,1.0,0.0001310522762345679,0.1464574953433223,small,False
05e5f359-526d-4914-a86b-5a56cfcc0274,oyster sauce bottle_0,aria01_214-1,cam01,8430,EXP-C,qwen3-vl:235b-cloud,orange bottle,0.0,0.0,0.0,1.0,0.0001310522762345679,0.1464574953433223,small,False
41e70872-13dc-45e3-82b4-4cbe58d952da,stainless bowl_1,aria01_214-1,cam01,8490,EXP-A,qwen3-vl:235b-cloud,skin hand,0.0,0.0,0.0,1.0,0.0035441984953703703,0.15473658814115568,small,False
41e70872-13dc-45e3-82b4-4cbe58d952da,stainless bowl_1,aria01_214-1,cam01,8490,EXP-B,qwen3-vl:235b-cloud,green knob,0.0,0.0,0.0,1.0,0.0035441984953703703,0.15473658814115568,small,False
41e70872-13dc-45e3-82b4-4cbe58d952da,stainless bowl_1,aria01_214-1,cam01,8490,EXP-C,qwen3-vl:235b-cloud,brown container,0.0,0.0,0.0,1.0,0.0035441984953703703,0.15473658814115568,small,False
e02bcacc-92af-4fe0-8c57-e42ff3f74dcf,tomato and onion basket_0,aria01_214-1,cam01,540,EXP-A,qwen3-vl:235b-cloud,white plate,0.0,0.0,0.0,1.0,0.002211250964506173,0.5054482870761485,small,True
e02bcacc-92af-4fe0-8c57-e42ff3f74dcf,tomato and onion basket_0,aria01_214-1,cam01,540,EXP-B,qwen3-vl:235b-cloud,white plate,0.0,0.0,0.0,1.0,0.002211250964506173,0.5054482870761485,small,True
e02bcacc-92af-4fe0-8c57-e42ff3f74dcf,tomato and onion basket_0,aria01_214-1,cam01,540,EXP-C,qwen3-vl:235b-cloud,red bowl,0.8712394705174489,0.9622569444724853,0.26605504587155965,0.0003000493539124192,0.002211250964506173,0.5054482870761485,small,True
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,black chopstick_1,aria01_214-1,cam04,8430,EXP-A,qwen3-vl:235b-cloud,red chopsticks,0.0,0.0,0.0,1.0,0.000701316550925926,0.09524478625027823,small,False
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,black chopstick_1,aria01_214-1,cam04,8430,EXP-B,qwen3-vl:235b-cloud,brown chopsticks,0.0,0.0,0.0,1.0,0.000701316550925926,0.09524478625027823,small,False
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,black chopstick_1,aria01_214-1,cam04,8430,EXP-C,qwen3-vl:235b-cloud,white bowl,0.0017513134851138354,0.5027779085303372,0.005714285714285714,0.0031967875089734385,0.000701316550925926,0.09524478625027823,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,test device package_0,aria02_214-1,cam03,4560,EXP-A,qwen3-vl:235b-cloud,orange small object,0.0,0.0,0.0,1.0,0.0001994116512345679,0.1268480769592542,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,test device package_0,aria02_214-1,cam03,4560,EXP-B,qwen3-vl:235b-cloud,orange paper,0.0,0.0,0.0,1.0,0.0001994116512345679,0.1268480769592542,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,test device package_0,aria02_214-1,cam03,4560,EXP-C,qwen3-vl:235b-cloud,white card,0.0,0.0,0.0,1.0,0.0001994116512345679,0.1268480769592542,small,False
20bc64ed-0612-4f59-9822-7ef409c7fdd4,basketball,aria01_214-1,cam04,900,EXP-A,qwen3-vl:235b-cloud,orange basketball,0.44623655913978494,0.7514856937897929,0.07042253521126761,0.0002888325556353195,0.0004601900077160494,0.09417842792438125,small,False
20bc64ed-0612-4f59-9822-7ef409c7fdd4,basketball,aria01_214-1,cam04,900,EXP-B,qwen3-vl:235b-cloud,orange basketball,0.44623655913978494,0.7514856937897929,0.07042253521126761,0.0002888325556353195,0.0004601900077160494,0.09417842792438125,small,False
20bc64ed-0612-4f59-9822-7ef409c7fdd4,basketball,aria01_214-1,cam04,900,EXP-C,qwen3-vl:235b-cloud,red basketball,0.45161290322580644,0.7545159968200958,0.07042253521126761,0.0002860283560660445,0.0004601900077160494,0.09417842792438125,small,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,covid test kit_0,aria01_214-1,cam01,4320,EXP-A,qwen3-vl:235b-cloud,orange case,0.0,0.0,0.0,1.0,0.004339192708333333,0.3816781028856654,small,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,covid test kit_0,aria01_214-1,cam01,4320,EXP-B,qwen3-vl:235b-cloud,blue box,0.9598494353826851,0.9941212687275913,0.4583333333333333,0.00017946877243359656,0.004339192708333333,0.3816781028856654,small,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,covid test kit_0,aria01_214-1,cam01,4320,EXP-C,qwen3-vl:235b-cloud,blue box,0.9598494353826851,0.9941212687275913,0.4583333333333333,0.00017946877243359656,0.004339192708333333,0.3816781028856654,small,False
f9dbdf83-0135-4fdd-973a-f207c79b3453,cutting board_0,aria01_214-1,cam05,9240,EXP-A,qwen3-vl:235b-cloud,white stove,0.0,0.0,0.0,1.0,0.004485315393518518,0.745915191060623,small,True
f9dbdf83-0135-4fdd-973a-f207c79b3453,cutting board_0,aria01_214-1,cam05,9240,EXP-B,qwen3-vl:235b-cloud,white stove,0.0,0.0,0.0,1.0,0.004485315393518518,0.745915191060623,small,True
f9dbdf83-0135-4fdd-973a-f207c79b3453,cutting board_0,aria01_214-1,cam05,9240,EXP-C,qwen3-vl:235b-cloud,yellow omelette,0.0,0.0,0.0,1.0,0.004485315393518518,0.745915191060623,small,True
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Sesame Oil Bottle_0,aria01_214-1,gp02,16800,EXP-A,qwen3-vl:235b-cloud,orange carrot,0.0,0.0,0.0,1.0,0.00021086516203703705,0.23406104955254523,small,False
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Sesame Oil Bottle_0,aria01_214-1,gp02,16800,EXP-B,qwen3-vl:235b-cloud,red bottle,0.0,0.0,0.0,1.0,0.00021086516203703705,0.23406104955254523,small,False
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Sesame Oil Bottle_0,aria01_214-1,gp02,16800,EXP-C,qwen3-vl:235b-cloud,red bottle,0.0,0.0,0.0,1.0,0.00021086516203703705,0.23406104955254523,small,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,sterile swab with package_0,aria01_214-1,cam01,3600,EXP-A,qwen3-vl:235b-cloud,orange tag,0.0,0.0,0.0,1.0,0.001564549575617284,0.208083752344464,small,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,sterile swab with package_0,aria01_214-1,cam01,3600,EXP-B,qwen3-vl:235b-cloud,orange tag,0.0,0.0,0.0,1.0,0.001564549575617284,0.208083752344464,small,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,sterile swab with package_0,aria01_214-1,cam01,3600,EXP-C,qwen3-vl:235b-cloud,blue box,0.0,0.0,0.0,1.0,0.001564549575617284,0.208083752344464,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,test instruction manual_0,aria02_214-1,cam03,5340,EXP-A,qwen3-vl:235b-cloud,orange paper,0.0,0.0,0.0,1.0,0.04479166666666667,0.46955535535934273,medium,False
fe9c727d-dac3-4efe-9906-b268991547cf,test instruction manual_0,aria02_214-1,cam03,5340,EXP-B,qwen3-vl:235b-cloud,white instruction_sheet,0.9691748637303427,0.9847608580663882,0.1401098901098901,0.0013796661880832734,0.04479166666666667,0.46955535535934273,medium,False
fe9c727d-dac3-4efe-9906-b268991547cf,test instruction manual_0,aria02_214-1,cam03,5340,EXP-C,qwen3-vl:235b-cloud,white papers,0.9627702914446882,0.9813851457223441,0.07792207792207792,0.001665694544149318,0.04479166666666667,0.46955535535934273,medium,False
0efd9fc1-0f49-403d-9252-93f119a3ea3c,electric_kettle_0,aria01_214-1,gp03,7950,EXP-A,qwen3-vl:235b-cloud,white pitcher,0.8353096179183136,0.9254836852135258,0.2459016393442623,0.00035052494615936825,0.002093701774691358,0.2457686115937577,small,False
0efd9fc1-0f49-403d-9252-93f119a3ea3c,electric_kettle_0,aria01_214-1,gp03,7950,EXP-B,qwen3-vl:235b-cloud,white pitcher,0.8353096179183136,0.9254836852135258,0.2459016393442623,0.00035052494615936825,0.002093701774691358,0.2457686115937577,small,False
0efd9fc1-0f49-403d-9252-93f119a3ea3c,electric_kettle_0,aria01_214-1,gp03,7950,EXP-C,qwen3-vl:235b-cloud,white pitcher,0.8353096179183136,0.9254836852135258,0.2459016393442623,0.00035052494615936825,0.002093701774691358,0.2457686115937577,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Sugar Bottle_0,aria03_214-1,cam03,1320,EXP-A,qwen3-vl:235b-cloud,pink can,0.0,0.0,0.0,1.0,0.0002566792052469136,0.1962134705588396,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Sugar Bottle_0,aria03_214-1,cam03,1320,EXP-B,qwen3-vl:235b-cloud,pink container,0.0,0.0,0.0,1.0,0.0002566792052469136,0.1962134705588396,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Sugar Bottle_0,aria03_214-1,cam03,1320,EXP-C,qwen3-vl:235b-cloud,white container,0.7289719626168224,0.9062345727493044,0.16363636363636364,8.132178750897344e-05,0.0002566792052469136,0.1962134705588396,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,bell pepper_0,aria04_214-1,cam02,21270,EXP-A,qwen3-vl:235b-cloud,red tomato,0.8980582524271845,0.9601779378552806,0.2,0.00017666457286432161,0.0016921055169753087,0.12060335628905179,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,bell pepper_0,aria04_214-1,cam02,21270,EXP-B,qwen3-vl:235b-cloud,red pepper,0.8980582524271845,0.9601779378552806,0.2,0.00017666457286432161,0.0016921055169753087,0.12060335628905179,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,bell pepper_0,aria04_214-1,cam02,21270,EXP-C,qwen3-vl:235b-cloud,red bell pepper,0.0,0.0,0.0,1.0,0.0016921055169753087,0.12060335628905179,small,False
bde0f2f1-a83e-4c29-b182-502ce6d94e21,kitchen rag_0,aria01_214-1,cam04,570,EXP-A,qwen3-vl:235b-cloud,brown meat,0.0,0.0,0.0,1.0,0.0021238425925925925,0.4140913886304004,small,False
bde0f2f1-a83e-4c29-b182-502ce6d94e21,kitchen rag_0,aria01_214-1,cam04,570,EXP-B,qwen3-vl:235b-cloud,blue container,0.0,0.0,0.0,1.0,0.0021238425925925925,0.4140913886304004,small,False
bde0f2f1-a83e-4c29-b182-502ce6d94e21,kitchen rag_0,aria01_214-1,cam04,570,EXP-C,qwen3-vl:235b-cloud,green okra,0.0,0.0,0.0,1.0,0.0021238425925925925,0.4140913886304004,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,3720,EXP-A,qwen3-vl:235b-cloud,brown bottle,0.0008149959250203749,0.5000255805754671,0.004878048780487805,0.003437948671931084,0.0022481433256172838,0.22871556407185636,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,3720,EXP-B,qwen3-vl:235b-cloud,orange bottle,0.0,0.0,0.0,1.0,0.0022481433256172838,0.22871556407185636,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,3720,EXP-C,qwen3-vl:235b-cloud,red bottle,0.0,0.0,0.0,1.0,0.0022481433256172838,0.22871556407185636,small,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,White Chopping Board_0,aria01_214-1,cam01,810,EXP-A,qwen3-vl:235b-cloud,black cutting_board,0.0,0.0,0.0,1.0,0.06945372781635803,0.43618218014445764,large,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,White Chopping Board_0,aria01_214-1,cam01,810,EXP-B,qwen3-vl:235b-cloud,white cutting board,0.9755244755244755,0.9899086213795063,0.25756457564575647,0.0017077575376884422,0.06945372781635803,0.43618218014445764,large,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,White Chopping Board_0,aria01_214-1,cam01,810,EXP-C,qwen3-vl:235b-cloud,white cutting board,0.9755244755244755,0.9899086213795063,0.25756457564575647,0.0017077575376884422,0.06945372781635803,0.43618218014445764,large,False
f9dbdf83-0135-4fdd-973a-f207c79b3453,cutting board_0,aria01_214-1,cam05,11070,EXP-A,qwen3-vl:235b-cloud,yellow omelette,0.0,0.0,0.0,1.0,0.004905357831790124,0.7402551795637979,small,True
f9dbdf83-0135-4fdd-973a-f207c79b3453,cutting board_0,aria01_214-1,cam05,11070,EXP-B,qwen3-vl:235b-cloud,yellow sponge,0.0,0.0,0.0,1.0,0.004905357831790124,0.7402551795637979,small,True
f9dbdf83-0135-4fdd-973a-f207c79b3453,cutting board_0,aria01_214-1,cam05,11070,EXP-C,qwen3-vl:235b-cloud,yellow bottle,0.0,0.0,0.0,1.0,0.004905357831790124,0.7402551795637979,small,True
8acb2112-465c-4088-b502-65fd9704dd77,salt container _0,aria01_214-1,gp02,20640,EXP-A,qwen3-vl:235b-cloud,pink container,0.0,0.0,0.0,1.0,0.0023817274305555558,0.3783508684518897,small,False
8acb2112-465c-4088-b502-65fd9704dd77,salt container _0,aria01_214-1,gp02,20640,EXP-B,qwen3-vl:235b-cloud,red bottle,0.0,0.0,0.0,1.0,0.0023817274305555558,0.3783508684518897,small,False
8acb2112-465c-4088-b502-65fd9704dd77,salt container _0,aria01_214-1,gp02,20640,EXP-C,qwen3-vl:235b-cloud,red container,0.0,0.0,0.0,1.0,0.0023817274305555558,0.3783508684518897,small,False
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Big Knife_0,aria01_214-1,gp01,15150,EXP-A,qwen3-vl:235b-cloud,silver knife,0.0,0.0,0.0,1.0,0.0001335841049382716,0.09183554406168015,small,False
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Big Knife_0,aria01_214-1,gp01,15150,EXP-B,qwen3-vl:235b-cloud,black knife,0.0,0.0,0.0,1.0,0.0001335841049382716,0.09183554406168015,small,False
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Big Knife_0,aria01_214-1,gp01,15150,EXP-C,qwen3-vl:235b-cloud,silver knife,0.0,0.0,0.0,1.0,0.0001335841049382716,0.09183554406168015,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,test instruction manual_2,aria02_214-1,cam03,2940,EXP-A,qwen3-vl:235b-cloud,blue pen,0.0,0.0,0.0,1.0,0.0006540557484567901,0.28147218152682696,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,test instruction manual_2,aria02_214-1,cam03,2940,EXP-B,qwen3-vl:235b-cloud,orange marker,0.0,0.0,0.0,1.0,0.0006540557484567901,0.28147218152682696,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,test instruction manual_2,aria02_214-1,cam03,2940,EXP-C,qwen3-vl:235b-cloud,blue pen,0.0,0.0,0.0,1.0,0.0006540557484567901,0.28147218152682696,small,False
0efd9fc1-0f49-403d-9252-93f119a3ea3c,stainless_spoon_0,aria01_214-1,gp04,11430,EXP-A,qwen3-vl:235b-cloud,white bottle_cap,0.0,0.0,0.0,1.0,1.7843364197530866e-05,0.2592009835034939,small,False
0efd9fc1-0f49-403d-9252-93f119a3ea3c,stainless_spoon_0,aria01_214-1,gp04,11430,EXP-B,qwen3-vl:235b-cloud,red jar,0.0,0.0,0.0,1.0,1.7843364197530866e-05,0.2592009835034939,small,False
0efd9fc1-0f49-403d-9252-93f119a3ea3c,stainless_spoon_0,aria01_214-1,gp04,11430,EXP-C,qwen3-vl:235b-cloud,yellow jar,0.0,0.0,0.0,1.0,1.7843364197530866e-05,0.2592009835034939,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,23850,EXP-A,qwen3-vl:235b-cloud,red bell_pepper,0.0,0.0,0.0,1.0,0.0016384548611111111,0.262556044978874,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,23850,EXP-B,qwen3-vl:235b-cloud,red pepper,0.0,0.0,0.0,1.0,0.0016384548611111111,0.262556044978874,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,23850,EXP-C,qwen3-vl:235b-cloud,red bell pepper,0.0,0.0,0.0,1.0,0.0016384548611111111,0.262556044978874,small,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,22470,EXP-A,qwen3-vl:235b-cloud,orange carrots,0.13355855855855855,0.5667792792792793,0.0,0.010787755743000718,0.012444179205246913,0.298011694406468,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,22470,EXP-B,qwen3-vl:235b-cloud,red tomatoes,0.0,0.0,0.0,1.0,0.012444179205246913,0.298011694406468,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,22470,EXP-C,qwen3-vl:235b-cloud,orange carrots,0.13355855855855855,0.5667792792792793,0.0,0.010787755743000718,0.012444179205246913,0.298011694406468,medium,False
9365a457-db04-4e11-981f-92a95cda4ce4,Sterilized Swab Pack_0,aria01_214-1,cam01,3180,EXP-A,qwen3-vl:235b-cloud,red card,0.0,0.0,0.0,1.0,0.002607783564814815,0.23603122540944668,small,False
9365a457-db04-4e11-981f-92a95cda4ce4,Sterilized Swab Pack_0,aria01_214-1,cam01,3180,EXP-B,qwen3-vl:235b-cloud,white card,0.0,0.0,0.0,1.0,0.002607783564814815,0.23603122540944668,small,False
9365a457-db04-4e11-981f-92a95cda4ce4,Sterilized Swab Pack_0,aria01_214-1,cam01,3180,EXP-C,qwen3-vl:235b-cloud,white card,0.0,0.0,0.0,1.0,0.002607783564814815,0.23603122540944668,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Fine Mesh Strainer_0,aria03_214-1,cam03,690,EXP-A,qwen3-vl:235b-cloud,red cup,0.0,0.0,0.0,1.0,0.0037356529706790123,0.40035037712015,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Fine Mesh Strainer_0,aria03_214-1,cam03,690,EXP-B,qwen3-vl:235b-cloud,silver measuring cups,0.0,0.0,0.0,1.0,0.0037356529706790123,0.40035037712015,small,False
