take_uid,object_name,src_camera,dest_camera,frame,experiment,vlm_model,vlm_output,vlm_reprompted,vlm_reprompt_reason,src_mask_area,vlm_growth_threshold,vlm_movement_threshold,src_move_x_ratio,src_move_y_ratio,iou,ba,ca,le,obj_rel_area,obj_dist_center,obj_size_cat,obj_is_peripheral
8acb2112-465c-4088-b502-65fd9704dd77,ginger package_0,aria01_214-1,gp03,16170,EXP-A,qwen3.5:35b,unknown object,True,cold_start,8358,0.2,0.2,0.0,0.0,0.009454949944382647,0.5099776012423223,0.005633802816901409,0.009988558865757358,0.003616898148148148,0.5474298948547239,small,True
8acb2112-465c-4088-b502-65fd9704dd77,ginger package_0,aria01_214-1,gp03,16170,EXP-B,qwen3.5:35b,black cabinet door,True,cold_start,8358,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.003616898148148148,0.5474298948547239,small,True
8acb2112-465c-4088-b502-65fd9704dd77,ginger package_0,aria01_214-1,gp03,16170,EXP-C,qwen3.5:35b,dark brown cabinet,True,cold_start,8358,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.003616898148148148,0.5474298948547239,small,True
87531064-1b80-40c5-896c-344cb3200d5a,covid-19 test kit_0,aria01_214-1,cam03,5610,EXP-A,qwen3.5:35b,blue stapler,True,cold_start,15765,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.004747419945987655,0.19185529375977894,small,False
87531064-1b80-40c5-896c-344cb3200d5a,covid-19 test kit_0,aria01_214-1,cam03,5610,EXP-B,qwen3.5:35b,unknown object,True,cold_start,15765,0.2,0.2,0.0,0.0,0.877426511369939,0.9662407678416802,0.2,0.0006197281048097631,0.004747419945987655,0.19185529375977894,small,False
87531064-1b80-40c5-896c-344cb3200d5a,covid-19 test kit_0,aria01_214-1,cam03,5610,EXP-C,qwen3.5:35b,white blue box,True,cold_start,15765,0.2,0.2,0.0,0.0,0.8770764119601329,0.966826164083406,0.21095890410958903,0.000622532304379038,0.004747419945987655,0.19185529375977894,small,False
0efd9fc1-0f49-403d-9252-93f119a3ea3c,white_bowl_0,aria01_214-1,gp01,10770,EXP-A,qwen3.5:35b,unknown object,True,cold_start,13901,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0016960841049382717,0.588807270456373,small,True
0efd9fc1-0f49-403d-9252-93f119a3ea3c,white_bowl_0,aria01_214-1,gp01,10770,EXP-B,qwen3.5:35b,white bottle,True,cold_start,13901,0.2,0.2,0.0,0.0,0.0005624296962879641,0.4991789296752521,0.0035460992907801418,0.0049830626346015795,0.0016960841049382717,0.588807270456373,small,True
0efd9fc1-0f49-403d-9252-93f119a3ea3c,white_bowl_0,aria01_214-1,gp01,10770,EXP-C,qwen3.5:35b,white milk bottle,True,cold_start,13901,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0016960841049382717,0.588807270456373,small,True
8acb2112-465c-4088-b502-65fd9704dd77,salt container _0,aria01_214-1,gp02,12480,EXP-A,qwen3.5:35b,blue pasta box,True,movement,6581,0.2,0.2,0.2853105902099311,0.03857714398586832,0.0,0.0,0.0,1.0,0.0026633632330246913,0.3653418592397156,small,False
8acb2112-465c-4088-b502-65fd9704dd77,salt container _0,aria01_214-1,gp02,12480,EXP-B,qwen3.5:35b,blue pasta box,True,movement,6581,0.2,0.2,0.2853105902099311,0.03857714398586832,0.0,0.0,0.0,1.0,0.0026633632330246913,0.3653418592397156,small,False
8acb2112-465c-4088-b502-65fd9704dd77,salt container _0,aria01_214-1,gp02,12480,EXP-C,qwen3.5:35b,blue pasta,True,movement,6581,0.2,0.2,0.2853105902099311,0.03857714398586832,0.0,0.0,0.0,1.0,0.0026633632330246913,0.3653418592397156,small,False
f9dbdf83-0135-4fdd-973a-f207c79b3453,skillet_0,aria01_214-1,cam04,12450,EXP-A,qwen3.5:35b,unknown object,True,cold_start,57011,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.005106216242283951,0.0890563877356118,medium,False
f9dbdf83-0135-4fdd-973a-f207c79b3453,skillet_0,aria01_214-1,cam04,12450,EXP-B,qwen3.5:35b,unknown object,True,cold_start,57011,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.005106216242283951,0.0890563877356118,medium,False
f9dbdf83-0135-4fdd-973a-f207c79b3453,skillet_0,aria01_214-1,cam04,12450,EXP-C,qwen3.5:35b,black frying pan,True,cold_start,57011,0.2,0.2,0.0,0.0,0.866869918699187,0.9700145051793615,0.277992277992278,0.0007347002871500359,0.005106216242283951,0.0890563877356118,medium,False
fe9c727d-dac3-4efe-9906-b268991547cf,ziplock_0,aria02_214-1,cam03,2700,EXP-A,qwen3.5:35b,white box,True,growth,22410,0.2,0.2,0.07868276924915465,0.16784630271061554,0.0,0.0,0.0,1.0,0.0031298225308641976,0.20705396092916012,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,ziplock_0,aria02_214-1,cam03,2700,EXP-B,qwen3.5:35b,unknown object,True,growth,22410,0.2,0.2,0.07868276924915465,0.16784630271061554,0.6885665529010239,0.8614803757058671,0.21568627450980393,0.0010235328427853554,0.0031298225308641976,0.20705396092916012,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,ziplock_0,aria02_214-1,cam03,2700,EXP-C,qwen3.5:35b,blue vial,True,growth,22410,0.2,0.2,0.07868276924915465,0.16784630271061554,0.0,0.0,0.0,1.0,0.0031298225308641976,0.20705396092916012,small,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,White Chopping Board_0,aria01_214-1,cam01,5280,EXP-A,qwen3.5:35b,black person,False,reuse,17853,0.2,0.2,0.04127972569715716,0.1461850041048548,0.0,0.0,0.0,1.0,0.06065465856481481,0.3195876867681796,large,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,White Chopping Board_0,aria01_214-1,cam01,5280,EXP-B,qwen3.5:35b,black person,False,reuse,17853,0.2,0.2,0.04127972569715716,0.1461850041048548,0.0,0.0,0.0,1.0,0.06065465856481481,0.3195876867681796,large,False
027d6141-8cf8-4cd6-b250-6f1ac4f6afcf,White Chopping Board_0,aria01_214-1,cam01,5280,EXP-C,qwen3.5:35b,unknown object,False,reuse,17853,0.2,0.2,0.04127972569715716,0.1461850041048548,0.0,0.0,0.0,1.0,0.06065465856481481,0.3195876867681796,large,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,14670,EXP-A,qwen3.5:35b,red tomato,True,movement,1337,0.2,0.2,0.2462203980390864,0.06561567736634774,0.0,0.0,0.0,1.0,0.0005479600694444444,0.26245447390196686,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,14670,EXP-B,qwen3.5:35b,pink bowl,True,movement,1337,0.2,0.2,0.2462203980390864,0.06561567736634774,0.0,0.0,0.0,1.0,0.0005479600694444444,0.26245447390196686,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,14670,EXP-C,qwen3.5:35b,pink bowl,True,movement,1337,0.2,0.2,0.2462203980390864,0.06561567736634774,0.0,0.0,0.0,1.0,0.0005479600694444444,0.26245447390196686,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,test device with package_0,aria02_214-1,cam03,4950,EXP-A,qwen3.5:35b,pink box,True,cold_start,5558,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0004685088734567901,0.2959513315836456,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,test device with package_0,aria02_214-1,cam03,4950,EXP-B,qwen3.5:35b,pink box,True,cold_start,5558,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0004685088734567901,0.2959513315836456,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,test device with package_0,aria02_214-1,cam03,4950,EXP-C,qwen3.5:35b,unknown object,True,cold_start,5558,0.2,0.2,0.0,0.0,0.06452874462260462,0.9966446248067713,0.0,0.006707645369705671,0.0004685088734567901,0.2959513315836456,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,17790,EXP-A,qwen3.5:35b,orange carrot,True,growth+movement,13195,0.2,0.2,0.35309852293062977,0.15939348822454702,0.0,0.0,0.0,1.0,0.002055965470679012,0.08538091456997043,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,17790,EXP-B,qwen3.5:35b,orange carrot,True,growth+movement,13195,0.2,0.2,0.35309852293062977,0.15939348822454702,0.0,0.0,0.0,1.0,0.002055965470679012,0.08538091456997043,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,17790,EXP-C,qwen3.5:35b,unknown object,True,growth+movement,13195,0.2,0.2,0.35309852293062977,0.15939348822454702,0.0,0.0,0.0,1.0,0.002055965470679012,0.08538091456997043,small,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,Oyster sauce container_0,aria01_214-1,cam02,10290,EXP-A,qwen3.5:35b,yellow bottle,True,cold_start,10681,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.003687789351851852,0.38475795087665815,small,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,Oyster sauce container_0,aria01_214-1,cam02,10290,EXP-B,qwen3.5:35b,yellow spice jar,True,cold_start,10681,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.003687789351851852,0.38475795087665815,small,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,Oyster sauce container_0,aria01_214-1,cam02,10290,EXP-C,qwen3.5:35b,unknown object,True,cold_start,10681,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.003687789351851852,0.38475795087665815,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,14610,EXP-A,qwen3.5:35b,orange carrot,False,reuse,1918,0.2,0.2,0.19422210922100805,0.008781024380854515,0.0,0.0,0.0,1.0,0.0005314429012345679,0.03665045074532771,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,14610,EXP-B,qwen3.5:35b,orange carrot,False,reuse,1918,0.2,0.2,0.19422210922100805,0.008781024380854515,0.0,0.0,0.0,1.0,0.0005314429012345679,0.03665045074532771,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,honey sauce bottle_0,aria04_214-1,cam01,14610,EXP-C,qwen3.5:35b,unknown object,False,reuse,1918,0.2,0.2,0.19422210922100805,0.008781024380854515,0.0,0.0,0.0,1.0,0.0005314429012345679,0.03665045074532771,small,False
87531064-1b80-40c5-896c-344cb3200d5a,sterile swab package_0,aria01_214-1,cam03,2070,EXP-A,qwen3.5:35b,unknown object,True,growth+movement,29168,0.2,0.2,0.33094744046801233,0.034603761200884105,0.0,0.0,0.0,1.0,0.0008450279706790124,0.182809282859014,small,False
87531064-1b80-40c5-896c-344cb3200d5a,sterile swab package_0,aria01_214-1,cam03,2070,EXP-B,qwen3.5:35b,white paper,True,growth+movement,29168,0.2,0.2,0.33094744046801233,0.034603761200884105,0.896551724137931,0.9766400043408138,0.4444444444444444,9.253858578607323e-05,0.0008450279706790124,0.182809282859014,small,False
87531064-1b80-40c5-896c-344cb3200d5a,sterile swab package_0,aria01_214-1,cam03,2070,EXP-C,qwen3.5:35b,white instruction sheet,True,growth+movement,29168,0.2,0.2,0.33094744046801233,0.034603761200884105,0.0,0.0,0.0,1.0,0.0008450279706790124,0.182809282859014,small,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,covid test kit_0,aria01_214-1,cam01,390,EXP-A,qwen3.5:35b,blue drug test kit,True,growth,14898,0.2,0.2,0.1777326132810213,0.10373366677745312,0.0,0.0,0.0,1.0,0.0043910349151234564,0.3813551239331922,small,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,covid test kit_0,aria01_214-1,cam01,390,EXP-B,qwen3.5:35b,blue drug test kit,True,growth,14898,0.2,0.2,0.1777326132810213,0.10373366677745312,0.0,0.0,0.0,1.0,0.0043910349151234564,0.3813551239331922,small,False
f3f87687-6c1d-415f-9fe0-5f0bdb031371,covid test kit_0,aria01_214-1,cam01,390,EXP-C,qwen3.5:35b,blue box,True,growth,14898,0.2,0.2,0.1777326132810213,0.10373366677745312,0.957089552238806,0.991945708483349,0.4177777777777778,0.0001934897702799713,0.0043910349151234564,0.3813551239331922,small,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,21900,EXP-A,qwen3.5:35b,orange carrots,True,movement,33000,0.2,0.2,0.10476713769185363,0.2793585110438804,0.134009009009009,0.5670045045045045,0.0,0.010782147343862169,0.012444179205246913,0.298011694406468,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,21900,EXP-B,qwen3.5:35b,unknown object,True,movement,33000,0.2,0.2,0.10476713769185363,0.2793585110438804,0.0,0.0,0.0,1.0,0.012444179205246913,0.298011694406468,medium,False
72fa7531-64a3-45fe-8e50-80906ffeb40a,white ceramic plate_0,aria03_214-1,cam04,21900,EXP-C,qwen3.5:35b,unknown object,True,movement,33000,0.2,0.2,0.10476713769185363,0.2793585110438804,0.0,0.0,0.0,1.0,0.012444179205246913,0.298011694406468,medium,False
8acb2112-465c-4088-b502-65fd9704dd77,oyster sauce bottle_0,aria01_214-1,gp03,3450,EXP-A,qwen3.5:35b,unknown object,True,cold_start,4065,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00016830632716049383,0.17599035024989462,small,False
8acb2112-465c-4088-b502-65fd9704dd77,oyster sauce bottle_0,aria01_214-1,gp03,3450,EXP-B,qwen3.5:35b,white garlic,True,cold_start,4065,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00016830632716049383,0.17599035024989462,small,False
8acb2112-465c-4088-b502-65fd9704dd77,oyster sauce bottle_0,aria01_214-1,gp03,3450,EXP-C,qwen3.5:35b,unknown object,True,cold_start,4065,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00016830632716049383,0.17599035024989462,small,False
8acb2112-465c-4088-b502-65fd9704dd77,noodles package_1,aria01_214-1,gp03,28140,EXP-A,qwen3.5:35b,skin hand,True,cold_start,6735,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.010580994405864198,0.33388799541563824,medium,False
8acb2112-465c-4088-b502-65fd9704dd77,noodles package_1,aria01_214-1,gp03,28140,EXP-B,qwen3.5:35b,skin hand,True,cold_start,6735,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.010580994405864198,0.33388799541563824,medium,False
8acb2112-465c-4088-b502-65fd9704dd77,noodles package_1,aria01_214-1,gp03,28140,EXP-C,qwen3.5:35b,unknown object,True,cold_start,6735,0.2,0.2,0.0,0.0,0.9686929298199843,0.9923510422040078,0.4134078212290503,0.00033650394831299355,0.010580994405864198,0.33388799541563824,medium,False
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,tomato pack_0,aria01_214-1,cam02,1800,EXP-A,qwen3.5:35b,pink package,True,cold_start,25752,0.2,0.2,0.0,0.0,0.007365939893930465,0.5042844493074042,0.00906344410876133,0.009447348348887294,0.005599561149691358,0.3421145305451962,medium,False
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,tomato pack_0,aria01_214-1,cam02,1800,EXP-B,qwen3.5:35b,pink package,True,cold_start,25752,0.2,0.2,0.0,0.0,0.007365939893930465,0.5042844493074042,0.00906344410876133,0.009447348348887294,0.005599561149691358,0.3421145305451962,medium,False
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,tomato pack_0,aria01_214-1,cam02,1800,EXP-C,qwen3.5:35b,pink bag,True,cold_start,25752,0.2,0.2,0.0,0.0,0.0076650943396226415,0.5045372693227451,0.012084592145015106,0.00943893575017947,0.005599561149691358,0.3421145305451962,medium,False
05e5f359-526d-4914-a86b-5a56cfcc0274,oyster sauce bottle_0,aria01_214-1,cam01,11130,EXP-A,qwen3.5:35b,red bag of chips,False,reuse,7303,0.2,0.2,0.079229348202737,0.12609892600867828,0.0,0.0,0.0,1.0,0.0001310522762345679,0.1464574953433223,small,False
05e5f359-526d-4914-a86b-5a56cfcc0274,oyster sauce bottle_0,aria01_214-1,cam01,11130,EXP-B,qwen3.5:35b,unknown object,False,reuse,7303,0.2,0.2,0.079229348202737,0.12609892600867828,0.0,0.0,0.0,1.0,0.0001310522762345679,0.1464574953433223,small,False
05e5f359-526d-4914-a86b-5a56cfcc0274,oyster sauce bottle_0,aria01_214-1,cam01,11130,EXP-C,qwen3.5:35b,unknown object,False,reuse,7303,0.2,0.2,0.079229348202737,0.12609892600867828,0.0,0.0,0.0,1.0,0.0001310522762345679,0.1464574953433223,small,False
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,black handle knife_0,aria01_214-1,cam04,6420,EXP-A,qwen3.5:35b,unknown object,True,cold_start,8728,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.002759331597222222,0.2698761740305958,small,False
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,black handle knife_0,aria01_214-1,cam04,6420,EXP-B,qwen3.5:35b,red jar,True,cold_start,8728,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.002759331597222222,0.2698761740305958,small,False
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,black handle knife_0,aria01_214-1,cam04,6420,EXP-C,qwen3.5:35b,unknown object,True,cold_start,8728,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.002759331597222222,0.2698761740305958,small,False
f9dbdf83-0135-4fdd-973a-f207c79b3453,white plate_0,aria01_214-1,cam05,4890,EXP-A,qwen3.5:35b,unknown object,True,cold_start,3702,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00015890239197530865,0.7175920755253189,small,True
f9dbdf83-0135-4fdd-973a-f207c79b3453,white plate_0,aria01_214-1,cam05,4890,EXP-B,qwen3.5:35b,unknown object,True,cold_start,3702,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00015890239197530865,0.7175920755253189,small,True
f9dbdf83-0135-4fdd-973a-f207c79b3453,white plate_0,aria01_214-1,cam05,4890,EXP-C,qwen3.5:35b,white bowl,True,cold_start,3702,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00015890239197530865,0.7175920755253189,small,True
726a93e4-ec22-4373-8cac-c333e459abd5,Chopped Celery_0,aria05_214-1,cam01,16110,EXP-A,qwen3.5:35b,brown handle,True,movement,7692,0.2,0.2,0.30336538453518325,0.09743052091650238,0.0,0.0,0.0,1.0,6.667148919753086e-05,0.083479107176469,small,False
726a93e4-ec22-4373-8cac-c333e459abd5,Chopped Celery_0,aria05_214-1,cam01,16110,EXP-B,qwen3.5:35b,silver spoon,True,movement,7692,0.2,0.2,0.30336538453518325,0.09743052091650238,0.0,0.0,0.0,1.0,6.667148919753086e-05,0.083479107176469,small,False
726a93e4-ec22-4373-8cac-c333e459abd5,Chopped Celery_0,aria05_214-1,cam01,16110,EXP-C,qwen3.5:35b,silver spoon,True,movement,7692,0.2,0.2,0.30336538453518325,0.09743052091650238,0.0,0.0,0.0,1.0,6.667148919753086e-05,0.083479107176469,small,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,cooking ingredient bowl_0,aria01_214-1,cam02,7080,EXP-A,qwen3.5:35b,unknown object,True,growth+movement,67982,0.2,0.2,0.01634430701343574,0.24117622699759353,0.0,0.0,0.0,1.0,0.005716628086419753,0.16147736777128283,medium,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,cooking ingredient bowl_0,aria01_214-1,cam02,7080,EXP-B,qwen3.5:35b,unknown object,True,growth+movement,67982,0.2,0.2,0.01634430701343574,0.24117622699759353,0.0,0.0,0.0,1.0,0.005716628086419753,0.16147736777128283,medium,False
4a10d608-6712-4f08-aa69-1cfd4541dd6c,cooking ingredient bowl_0,aria01_214-1,cam02,7080,EXP-C,qwen3.5:35b,unknown object,True,growth+movement,67982,0.2,0.2,0.01634430701343574,0.24117622699759353,0.0,0.0,0.0,1.0,0.005716628086419753,0.16147736777128283,medium,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,white scoop_0,aria04_214-1,cam01,12330,EXP-A,qwen3.5:35b,red bell pepper,True,cold_start,4454,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00015793788580246914,0.10181153485545352,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,white scoop_0,aria04_214-1,cam01,12330,EXP-B,qwen3.5:35b,white garlic,True,cold_start,4454,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00015793788580246914,0.10181153485545352,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,white scoop_0,aria04_214-1,cam01,12330,EXP-C,qwen3.5:35b,unknown object,True,cold_start,4454,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.00015793788580246914,0.10181153485545352,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Scissors_0,aria03_214-1,cam03,7800,EXP-A,qwen3.5:35b,white jar,True,cold_start,5745,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0006975790895061728,0.3312499596266137,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Scissors_0,aria03_214-1,cam03,7800,EXP-B,qwen3.5:35b,unknown object,True,cold_start,5745,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0006975790895061728,0.3312499596266137,small,False
83d9f439-642d-47b8-bc95-1a9442a0f4f6,Scissors_0,aria03_214-1,cam03,7800,EXP-C,qwen3.5:35b,unknown object,True,cold_start,5745,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0006975790895061728,0.3312499596266137,small,False
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Red Pepper_0,aria01_214-1,gp04,1440,EXP-A,qwen3.5:35b,red bag,True,cold_start,6746,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0010773533950617284,0.2624403507107655,small,False
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Red Pepper_0,aria01_214-1,gp04,1440,EXP-B,qwen3.5:35b,silver trash can,True,cold_start,6746,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0010773533950617284,0.2624403507107655,small,False
642c0099-f952-4be6-83b8-cb8bfd94f7bb,Red Pepper_0,aria01_214-1,gp04,1440,EXP-C,qwen3.5:35b,unknown object,True,cold_start,6746,0.2,0.2,0.0,0.0,0.8558139534883721,0.9841403465432843,0.1440677966101695,0.00017386037329504667,0.0010773533950617284,0.2624403507107655,small,False
8acb2112-465c-4088-b502-65fd9704dd77,black saucepan _0,aria01_214-1,gp03,4770,EXP-A,qwen3.5:35b,unknown object,True,cold_start,22264,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0015006510416666666,0.1250448011170478,small,False
8acb2112-465c-4088-b502-65fd9704dd77,black saucepan _0,aria01_214-1,gp03,4770,EXP-B,qwen3.5:35b,unknown object,True,cold_start,22264,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0015006510416666666,0.1250448011170478,small,False
8acb2112-465c-4088-b502-65fd9704dd77,black saucepan _0,aria01_214-1,gp03,4770,EXP-C,qwen3.5:35b,white onion,True,cold_start,22264,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0015006510416666666,0.1250448011170478,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,disposable swab package_0,aria02_214-1,cam03,630,EXP-A,qwen3.5:35b,pink box,True,cold_start,18277,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.002491560570987654,0.20910408518154947,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,disposable swab package_0,aria02_214-1,cam03,630,EXP-B,qwen3.5:35b,white cotton swab box,True,cold_start,18277,0.2,0.2,0.0,0.0,0.894907908992416,0.963998558762398,0.24074074074074073,0.0002720073582196698,0.002491560570987654,0.20910408518154947,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,disposable swab package_0,aria02_214-1,cam03,630,EXP-C,qwen3.5:35b,unknown object,True,cold_start,18277,0.2,0.2,0.0,0.0,0.8945652173913043,0.9623173823274098,0.2558139534883721,0.0002720073582196698,0.002491560570987654,0.20910408518154947,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,16080,EXP-A,qwen3.5:35b,unknown object,True,movement,6731,0.2,0.2,0.20924804915692238,0.01006354163557917,0.0,0.0,0.0,1.0,0.0016415895061728395,0.2549635854853007,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,16080,EXP-B,qwen3.5:35b,black bowl,True,movement,6731,0.2,0.2,0.20924804915692238,0.01006354163557917,0.0,0.0,0.0,1.0,0.0016415895061728395,0.2549635854853007,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,sesame oil bottle_0,aria04_214-1,cam01,16080,EXP-C,qwen3.5:35b,unknown object,True,movement,6731,0.2,0.2,0.20924804915692238,0.01006354163557917,0.0,0.0,0.0,1.0,0.0016415895061728395,0.2549635854853007,small,False
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,white bowl_0,aria01_214-1,cam04,3540,EXP-A,qwen3.5:35b,white cutting board,True,cold_start,19645,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.006792052469135802,0.284019220723586,medium,False
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,white bowl_0,aria01_214-1,cam04,3540,EXP-B,qwen3.5:35b,black knife,True,cold_start,19645,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.006792052469135802,0.284019220723586,medium,False
39feb026-bcf8-4a61-89ad-9f5566c2c7bf,white bowl_0,aria01_214-1,cam04,3540,EXP-C,qwen3.5:35b,green cucumber,True,cold_start,19645,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.006792052469135802,0.284019220723586,medium,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,9810,EXP-A,qwen3.5:35b,red tomato,False,reuse,29078,0.2,0.2,0.19161130599584786,0.0008957290252801735,0.0,0.0,0.0,1.0,0.0023075810185185187,0.22859641325517943,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,9810,EXP-B,qwen3.5:35b,pink bowl,False,reuse,29078,0.2,0.2,0.19161130599584786,0.0008957290252801735,0.0,0.0,0.0,1.0,0.0023075810185185187,0.22859641325517943,small,False
a5e81f20-ea35-4f63-a908-11d89fc1294c,groundnut container _0,aria04_214-1,cam01,9810,EXP-C,qwen3.5:35b,pink bowl,False,reuse,29078,0.2,0.2,0.19161130599584786,0.0008957290252801735,0.0,0.0,0.0,1.0,0.0023075810185185187,0.22859641325517943,small,False
fe9c727d-dac3-4efe-9906-b268991547cf,test instruction manual_0,aria02_214-1,cam03,5640,EXP-A,qwen3.5:35b,black object,False,reuse,62750,0.2,0.2,0.020641984166093055,0.15466900497311056,0.0,0.0,0.0,1.0,0.04479166666666667,0.46955535535934273,medium,False
fe9c727d-dac3-4efe-9906-b268991547cf,test instruction manual_0,aria02_214-1,cam03,5640,EXP-B,qwen3.5:35b,unknown object,False,reuse,62750,0.2,0.2,0.020641984166093055,0.15466900497311056,0.9703044731236687,0.9853548149289102,0.15341701534170155,0.0013291905958363246,0.04479166666666667,0.46955535535934273,medium,False
fe9c727d-dac3-4efe-9906-b268991547cf,test instruction manual_0,aria02_214-1,cam03,5640,EXP-C,qwen3.5:35b,unknown object,False,reuse,62750,0.2,0.2,0.020641984166093055,0.15466900497311056,0.9703044731236687,0.9853548149289102,0.15341701534170155,0.0013291905958363246,0.04479166666666667,0.46955535535934273,medium,False
